1559922456780,0.9911995,3.8546648,8.443152
1559922456784,1.1240777,4.0701427,8.37372
1559922456805,1.6172832,4.957195,8.2169
1559922456825,2.5067291,5.813122,8.825027
1559922456848,2.4971523,4.7261543,9.088389
1559922456869,1.283292,3.776853,8.312668
1559922456890,0.7541735,3.5877113,8.866926
1559922456911,1.3383588,3.867833,9.504981
1559922456931,2.2290018,4.260482,8.78672
1559922456954,1.8579005,4.1180267,7.9475527
1559922457013,0.6596026,4.349067,7.1873937
1559922457013,0.61770403,5.2863975,7.4842744
1559922457018,0.59256494,6.1686606,8.087613
1559922457039,1.1097125,5.829881,7.183802
1559922457059,0.7374141,5.828684,6.2249246
1559922457081,0.7733272,3.8666358,4.811148
1559922457104,1.6711528,2.505532,8.133103
1559922457124,1.389834,2.8898015,12.302606
1559922457146,1.567005,2.5617957,11.936293
1559922457168,2.3475149,2.6635494,10.407595
1559922457215,2.5306711,1.7788919,7.97748
1559922457215,2.565387,1.5873557,7.043741
1559922457233,1.1001357,1.4449008,7.302315
1559922457252,-0.8655039,-0.16998832,6.752846
1559922457274,-0.33399114,0.2633622,6.991069
1559922457296,2.882619,2.779668,12.750321
1559922457317,6.3182983,3.927688,13.213599
1559922457338,3.9217024,2.0494366,11.026496
1559922457360,0.33039984,0.7589619,9.738416
1559922457380,-0.90500826,0.107739076,10.307038
1559922457463,2.0482395,2.1021092,1.7753005
1559922457464,1.0869676,4.232949,6.2632318
1559922457464,1.8495208,3.843891,8.494628
1559922457465,2.3056161,2.5773582,10.860099
1559922457486,0.5518635,1.4856021,9.193734
1559922457507,2.3774424,3.6260185,6.92044
1559922457527,4.3598413,4.5058875,7.0126166
1559922457550,3.8953662,3.774459,7.8972745
1559922457571,-0.11492168,2.0278888,8.376115
1559922457594,2.2709002,3.2369606,9.227253
1559922457654,3.5362358,3.0945058,9.97185
1559922457655,3.1866825,2.7581203,8.250419
1559922457659,3.5098996,2.7401638,7.1263413
1559922457679,5.3163247,2.7246015,7.595605
1559922457700,4.6830587,2.930503,5.482722
1559922457723,5.7903767,2.1092918,7.478289
1559922457745,4.272453,0.08140286,11.073183
1559922457767,3.453636,0.01316811,9.556456
1559922457789,4.945224,2.372654,7.6722193
1559922457810,5.657499,2.3343468,10.593145
1559922457896,4.770447,1.8483237,9.38168
1559922457896,4.083311,1.8555063,8.608353
1559922457896,3.8235402,2.292448,9.554062
1559922457897,4.0677485,3.0609868,8.240842
1559922457912,3.5553896,2.44448,9.309854
1559922457936,3.78643,1.7764976,12.557588
1559922457957,2.682703,1.2150574,11.270704
