1561145265137,2.3,-28.800001,-37.4
1561145265162,3.7,-27.5,-37.4
1561145265209,4.2000003,-24.7,-39.3
1561145265209,2.4,-24.300001,-41.4
1561145265222,-2.3,-23.9,-40.9
1561145265243,-5.3,-25.5,-39.9
1561145265265,-5.1,-27.1,-38.0
1561145265286,-6.9,-29.4,-36.4
1561145265307,-9.8,-30.9,-36.5
1561145265329,-14.400001,-32.100002,-33.3
1561145265350,-17.6,-34.0,-31.5
1561145265372,-18.6,-35.5,-28.5
1561145265430,-20.2,-35.5,-27.5
1561145265430,-19.800001,-35.7,-28.9
1561145265437,-20.300001,-35.2,-29.4
1561145265457,-21.1,-35.3,-27.9
1561145265478,-20.9,-35.3,-28.4
1561145265500,-21.300001,-34.8,-28.4
1561145265522,-22.9,-34.5,-27.800001
1561145265544,-23.6,-35.3,-28.1
1561145265567,-24.300001,-34.3,-28.1
1561145265587,-25.2,-34.8,-26.6
1561145265642,-26.2,-35.100002,-27.7
1561145265642,-29.300001,-33.7,-27.5
1561145265649,-30.300001,-33.3,-26.0
1561145265670,-32.0,-31.7,-24.5
1561145265691,-34.5,-29.2,-25.5
1561145265712,-35.5,-28.6,-23.4
1561145265733,-38.100002,-26.7,-21.300001
1561145265756,-39.7,-25.1,-18.0
1561145265776,-40.2,-22.5,-17.2
1561145265799,-40.2,-22.300001,-14.2
1561145265830,-41.5,-21.5,-12.7
1561145265839,-42.4,-20.9,-10.0
1561145265861,-43.8,-18.6,-4.3
1561145265884,-45.2,-15.7,0.1
1561145265903,-46.3,-13.1,2.3
1561145265926,-46.8,-11.400001,5.7000003
1561145265947,-47.7,-6.8,8.400001
1561145265968,-46.3,0.3,14.2
1561145265989,-45.3,6.1,16.0
1561145266012,-44.0,11.3,16.0
1561145266051,-43.3,15.6,18.5
1561145266053,-41.600002,18.6,18.2
1561145266074,-40.8,20.300001,17.9
1561145266095,-39.3,23.4,14.7
1561145266117,-39.7,24.9,11.0
1561145266138,-40.7,26.2,7.9
1561145266159,-39.8,25.2,7.9
1561145266181,-40.3,24.6,7.0
1561145266226,-43.3,21.4,7.4
1561145266227,-44.100002,18.4,7.5
1561145266301,-45.0,15.2,11.900001
1561145266301,-45.0,15.2,11.900001
1561145266301,-44.8,11.7,15.5
1561145266302,-44.4,7.9,19.6
1561145266329,-42.2,1.2,26.300001
1561145266335,-41.600002,-0.3,28.800001
1561145266352,-40.600002,-1.6,29.800001
1561145266375,-41.5,-2.5,29.2
1561145266396,-40.5,-3.1000001,27.4
1561145266422,-40.5,-3.6000001,29.300001
1561145266440,-40.3,-2.7,30.5
1561145266460,-40.3,-1.6,31.9
1561145266483,-39.2,0.4,30.6
1561145266502,-38.4,3.5,30.2
1561145266522,-38.5,6.2000003,32.0
1561145266546,-36.7,12.8,29.1
1561145266566,-35.3,15.7,32.0
1561145266587,-33.100002,19.6,29.2
1561145266609,-29.9,23.2,30.4
1561145266630,-24.5,26.5,34.3
1561145266652,-19.7,30.7,31.9
1561145266672,-18.9,34.4,29.1
1561145266695,-17.6,35.7,28.5
1561145266716,-15.8,37.3,27.6
1561145266737,-15.8,39.5,26.300001
1561145266759,-13.900001,39.5,25.1
1561145266780,-8.3,40.5,24.800001
1561145266802,-3.4,42.3,23.6
1561145266822,0.3,41.7,23.0
1561145266845,2.5,43.100002,21.5
1561145266866,5.3,41.9,22.800001
1561145266887,5.1,41.7,22.5
1561145266909,4.5,42.3,21.5
1561145266930,4.2000003,42.8,21.2
1561145266952,1.4,43.3,19.6
1561145266972,-0.3,43.600002,19.6
1561145266994,-4.6,43.8,19.2
1561145267015,-8.0,43.7,20.1
1561145267037,-12.0,43.4,19.2
1561145267058,-13.5,43.0,18.9
1561145267081,-14.7,42.8,18.6
1561145267102,-13.8,42.2,19.2
1561145267123,-14.7,42.4,21.4
1561145267146,-15.2,41.4,21.7
1561145267165,-14.2,41.0,21.1
1561145267188,-15.400001,42.2,21.7
1561145267208,-13.8,41.600002,20.5
1561145267230,-13.2,42.2,21.1
1561145267250,-13.3,42.600002,21.1
1561145267273,-12.3,42.3,20.0
1561145267293,-12.0,42.8,20.2
1561145267312,-11.7,43.8,19.7
1561145267334,-10.8,42.8,19.7
1561145267355,-10.0,44.100002,19.1
1561145267376,-8.900001,44.8,19.300001
1561145267396,-7.8,44.2,18.300001
1561145267418,-7.3,45.2,17.7
1561145267439,-7.1,45.0,15.5
1561145267462,-4.3,45.600002,15.3
1561145267488,-4.9,46.2,16.0
1561145267510,-3.8,45.8,16.800001
1561145267532,-3.3,46.600002,16.1
1561145267546,-2.4,45.7,14.900001
1561145267568,-2.4,46.4,14.900001
1561145267590,-1.5,46.3,15.6
1561145267612,-1.1,45.100002,17.2
1561145267633,-0.3,43.7,19.7
1561145267653,0.0,42.3,23.5
1561145267676,0.3,41.8,26.300001
1561145267700,1.7,37.2,29.5
1561145267719,2.9,35.9,32.600002
1561145267741,3.2,35.0,33.0
1561145267762,4.1,32.5,35.600002
1561145267784,5.4,31.5,36.5
1561145267804,6.8,30.2,37.9
1561145267826,9.400001,29.300001,37.2
1561145267847,10.1,28.4,38.600002
1561145267868,10.900001,27.7,39.3
1561145267889,10.6,27.800001,38.5
1561145267913,10.1,26.800001,39.2
1561145267931,9.8,27.7,40.4
1561145267953,8.7,27.300001,39.3
1561145267975,8.7,27.300001,39.9
1561145267994,7.8,27.7,40.2
1561145268017,7.3,27.4,39.600002
1561145268038,6.9,28.4,38.7
1561145268060,4.8,29.9,37.5
1561145268081,5.7000003,29.2,39.600002
1561145268102,5.1,29.6,38.100002
1561145268126,5.4,29.800001,38.7
1561145268145,5.7000003,30.2,38.7
1561145268165,5.2000003,29.800001,37.0
1561145268187,5.7000003,31.800001,35.8
1561145268207,6.3,31.300001,36.100002
1561145268229,6.0,32.100002,35.600002
1561145268250,6.8,32.5,35.2
1561145268272,6.6,32.8,35.0
1561145268292,6.2000003,32.9,34.8
1561145268316,5.5,33.100002,33.2
1561145268338,5.3,33.100002,33.9
1561145268358,4.0,33.8,33.8
1561145268378,3.5,33.5,34.600002
1561145268400,2.7,35.0,33.600002
1561145268421,2.0,34.8,32.7
1561145268444,2.0,35.8,32.2
1561145268464,0.3,36.2,31.7
1561145268485,-0.5,36.2,31.800001
1561145268505,-0.90000004,36.3,31.0
1561145268527,-1.6,36.8,31.1
1561145268552,-1.5,36.9,31.5
1561145268570,0.4,36.9,31.0
1561145268591,0.1,37.4,30.9
1561145268612,0.0,37.7,30.9
1561145268632,1.0,37.5,29.9
1561145268654,0.5,37.7,31.800001
1561145268677,0.90000004,37.600002,32.0
1561145268697,0.2,37.8,29.4
1561145268719,0.4,38.100002,29.9
1561145268741,0.6,37.7,30.300001
1561145268764,0.2,37.8,29.4
1561145268782,0.7,38.2,29.800001
1561145268805,0.6,38.5,28.800001
1561145268824,1.1,38.4,28.300001
1561145268846,1.3000001,38.600002,28.4
1561145268867,1.2,38.7,28.4
1561145268889,1.0,38.600002,28.2
1561145268909,0.7,38.600002,28.9
1561145268932,0.5,38.7,28.5
1561145268952,0.90000004,39.0,28.1
1561145268976,1.6,39.4,27.1
1561145268995,2.3,39.600002,26.300001
1561145269017,3.2,39.600002,25.4
